Quantity,UnitPrice,ItemsInCart,TotalPrice,OrderMonth,OrderDayOfWeek,OrderYear,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_NoCoupon,CouponCode_SAVE10,CouponCode_WINTER15,RevenuePerItem,CartConversionRatio,IsHighValueOrder,IsWeekendOrder
2,681.06,3,1362.12,1,6,2024,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,681.06,0.6666666666666666,1,1
5,128.95,10,644.75,9,3,2023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,128.95,0.5,0,0
2,118.59,2,237.18,3,0,2024,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,118.59,1,0,0
1,95.1,1,95.1,11,4,2024,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,95.1,1,0,0
3,54.95,8,164.85,12,5,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,54.949999999999996,0.375,0,1
3,136.97,4,410.91,10,4,2024,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,136.97,0.75,0,0
2,194.85,5,389.7,3,6,2023,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,194.85,0.4,0,1
4,583.02,4,2332.08,10,4,2024,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,583.02,1,1,0
5,95.75,8,478.75,9,6,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,95.75,0.625,0,1
4,325.76,8,1303.04,7,0,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,325.76,0.5,1,0
4,186.41,6,745.64,9,4,2023,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,186.41,0.6666666666666666,0,0
1,474.6,4,474.6,2,5,2025,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,474.6,0.25,0,1
5,584.46,8,2922.3,6,4,2024,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,584.46,0.625,1,0
1,132.05,2,132.05,3,4,2025,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,132.05,0.5,0,0
4,494.84,8,1979.36,12,0,2023,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,494.84,0.5,1,0
4,224.61,6,898.44,1,1,2024,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,224.61,0.6666666666666666,1,0
4,44.07,6,176.28,6,4,2024,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,44.07,0.6666666666666666,0,0
5,418.53,6,2092.65,2,4,2024,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,418.53000000000003,0.8333333333333334,1,0
4,532.87,9,2131.48,1,2,2024,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,532.87,0.4444444444444444,1,0
2,485.37,5,970.74,6,2,2025,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,485.37,0.4,1,0
4,386.73,4,1546.92,6,3,2024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,386.73,1,1,0
2,377.47,7,754.94,7,5,2024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,377.47,0.2857142857142857,0,1
5,332.64,10,1663.2,1,3,2025,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,332.64,0.5,1,0
3,699.93,7,2099.79,11,5,2024,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,699.93,0.42857142857142855,1,1
1,576.35,1,576.35,9,0,2024,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,576.35,1,0,0
2,461.37,5,922.74,6,2,2024,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,461.37,0.4,1,0
4,111.3,7,445.2,3,3,2023,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,111.3,0.5714285714285714,0,0
3,661.89,6,1985.67,2,0,2025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,661.89,0.5,1,0
2,259.58,7,519.16,3,2,2025,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,259.58,0.2857142857142857,0,0
3,70.81,8,212.43,7,0,2024,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.81,0.375,0,0
1,518.39,4,518.39,4,6,2025,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,518.39,0.25,0,1
4,145.41,7,581.64,1,5,2023,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,145.41,0.5714285714285714,0,1
2,599.86,7,1199.72,1,1,2023,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,599.86,0.2857142857142857,1,0
4,429.37,8,1717.48,10,3,2024,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,429.37,0.5,1,0
2,241.49,7,482.98,4,2,2024,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,241.49,0.2857142857142857,0,0
2,452.05,3,904.1,5,5,2025,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,452.05,0.6666666666666666,1,1
3,336.71,4,1010.13,6,1,2023,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,336.71,0.75,1,0
1,283.69,6,283.69,6,3,2024,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,283.69,0.16666666666666666,0,0
1,157.72,2,157.72,2,3,2024,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,157.72,0.5,0,0
3,624.84,8,1874.52,3,6,2023,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,624.84,0.375,1,1
3,308.01,3,924.03,7,0,2023,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,308.01,1,1,0
1,39.56,5,39.56,2,1,2025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,39.56,0.2,0,0
4,37.76,7,151.04,6,4,2023,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,37.76,0.5714285714285714,0,0
3,76.96,8,230.88,9,1,2024,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.96,0.375,0,0
1,569.96,4,569.96,4,3,2023,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,569.96,0.25,0,0
5,627.43,10,3137.15,3,6,2024,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.4300000000001,0.5,1,1
2,534.91,5,1069.82,10,4,2023,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,534.91,0.4,1,0
2,278.88,3,557.76,1,6,2023,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,278.88,0.6666666666666666,0,1
2,323.22,7,646.44,4,4,2025,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,323.22,0.2857142857142857,0,0
5,653.46,9,3267.3,9,0,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,653.46,0.5555555555555556,1,0
4,678.55,5,2714.2,7,3,2023,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,678.55,0.8,1,0
1,314.38,6,314.38,2,6,2024,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,314.38,0.16666666666666666,0,1
3,692.44,8,2077.32,6,2,2024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,692.44,0.375,1,0
1,604.87,4,604.87,7,6,2024,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,604.87,0.25,0,1
2,512.33,7,1024.66,6,5,2025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,512.33,0.2857142857142857,1,1
3,20.54,3,61.62,4,1,2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.54,1,0,0
2,625.22,5,1250.44,3,5,2023,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,625.22,0.4,1,1
1,21.19,5,21.19,8,0,2023,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21.19,0.2,0,0
5,64.49,7,322.45,3,4,2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,64.49,0.7142857142857143,0,0
4,246.85,8,987.4,4,4,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,246.85,0.5,1,0
3,588.74,8,1766.22,12,4,2023,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,588.74,0.375,1,0
4,184.48,4,737.92,3,6,2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,184.48,1,0,1
5,524.26,5,2621.3,1,2,2024,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,524.26,1,1,0
2,493.63,6,987.26,8,6,2024,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,493.63,0.3333333333333333,1,1
1,438.34,5,438.34,5,0,2025,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,438.34,0.2,0,0
1,325.81,1,325.81,5,4,2025,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,325.81,1,0,0
1,176.1,1,176.1,7,5,2023,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,176.1,1,0,1
5,45.31,8,226.55,8,2,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,45.31,0.625,0,0
4,221.96,7,887.84,3,6,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,221.96,0.5714285714285714,1,1
2,601.43,5,1202.86,11,3,2023,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,601.43,0.4,1,0
5,691.28,10,3330.4075,8,3,2023,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,666.0815,0.5,1,0
4,417.89,4,1671.56,9,5,2024,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,417.89,1,1,1
4,409.28,8,1637.12,1,5,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,409.28,0.5,1,1
2,356.35,6,712.7,6,4,2023,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,356.35,0.3333333333333333,0,0
5,170.22,8,851.1,4,0,2024,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,170.22,0.625,1,0
4,384.85,9,1539.4,3,3,2023,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,384.85,0.4444444444444444,1,0
4,115.77,7,463.08,11,2,2024,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,115.77,0.5714285714285714,0,0
3,579.55,8,1738.65,4,1,2025,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,579.5500000000001,0.375,1,0
2,438.76,2,877.52,2,0,2023,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,438.76,1,1,0
5,488.35,9,2441.75,5,0,2025,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,488.35,0.5555555555555556,1,0
4,328.56,4,1314.24,4,6,2023,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,328.56,1,1,1
1,68.39,3,68.39,3,4,2025,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,68.39,0.3333333333333333,0,0
4,595.62,8,2382.48,5,2,2023,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,595.62,0.5,1,0
5,644.64,6,3223.2,2,5,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,644.64,0.8333333333333334,1,1
5,397.81,5,1989.05,8,6,2023,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,397.81,1,1,1
3,236.5,8,709.5,1,0,2024,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,236.5,0.375,0,0
5,472.01,10,2360.05,10,1,2024,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,472.01000000000005,0.5,1,0
5,253.75,9,1268.75,9,4,2023,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,253.75,0.5555555555555556,1,0
3,676.21,5,2028.63,11,6,2024,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,676.21,0.6,1,1
3,134.05,3,402.15,2,1,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,134.04999999999998,1,0,0
5,217.43,10,1087.15,4,1,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,217.43,0.5,1,0
1,553.56,5,553.56,5,2,2023,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,553.56,0.2,0,0
2,28.55,7,57.1,11,6,2023,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28.55,0.2857142857142857,0,1
2,255.26,6,510.52,1,4,2024,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,255.26,0.3333333333333333,0,0
5,292.54,8,1462.7,3,5,2025,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292.54,0.625,1,1
4,147.51,4,590.04,12,2,2024,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,147.51,1,0,0
3,569.84,8,1709.52,8,6,2024,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,569.84,0.375,1,1
5,574.79,8,2873.95,2,2,2024,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,574.79,0.625,1,0
4,598.19,7,2392.76,10,3,2023,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,598.19,0.5714285714285714,1,0
4,390.84,9,1563.36,3,3,2023,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,390.84,0.4444444444444444,1,0
2,398.45,7,796.9,9,5,2024,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,398.45,0.2857142857142857,0,1
5,623.81,6,3119.05,5,5,2023,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,623.8100000000001,0.8333333333333334,1,1
4,174.49,5,697.96,12,5,2024,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,174.49,0.8,0,1
1,479.56,1,479.56,3,5,2025,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,479.56,1,0,1
4,653.13,8,2612.52,10,0,2024,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,653.13,0.5,1,0
3,481.1,3,1443.3,8,1,2023,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,481.09999999999997,1,1,0
5,271.69,7,1358.45,3,2,2025,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,271.69,0.7142857142857143,1,0
3,463.81,8,1391.43,3,5,2025,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,463.81,0.375,1,1
2,639.88,5,1279.76,5,3,2023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,639.88,0.4,1,0
4,404.58,5,1618.32,7,2,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,404.58,0.8,1,0
1,76.93,6,76.93,2,6,2023,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,76.93,0.16666666666666666,0,1
4,190.64,5,762.56,12,2,2024,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,190.64,0.8,0,0
2,88.73,5,177.46,12,0,2023,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,88.73,0.4,0,0
5,485.71,10,2428.55,3,1,2024,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,485.71000000000004,0.5,1,0
5,78.29,5,391.45,3,4,2025,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,78.28999999999999,1,0,0
5,22.14,10,110.7,4,3,2024,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,22.14,0.5,0,0
1,679.65,6,679.65,3,1,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,679.65,0.16666666666666666,0,0
1,178.44,2,178.44,2,3,2023,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178.44,0.5,0,0
5,655.55,5,3277.75,6,5,2025,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,655.55,1,1,1
4,577.08,8,2308.32,4,3,2024,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,577.08,0.5,1,0
3,197.97,5,593.91,8,3,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,197.97,0.6,0,0
3,411.95,7,1235.85,1,6,2024,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,411.95,0.42857142857142855,1,1
2,443.22,5,886.44,9,3,2024,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,443.22,0.4,1,0
3,364.14,7,1092.42,5,2,2025,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,364.14000000000004,0.42857142857142855,1,0
3,430.06,8,1290.18,5,1,2025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,430.06,0.375,1,0
1,320.92,5,320.92,12,2,2024,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,320.92,0.2,0,0
3,107.36,5,322.08,10,6,2023,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,107.36,0.6,0,1
2,359.86,4,719.72,7,3,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,359.86,0.5,0,0
4,434.23,8,1736.92,11,0,2024,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,434.23,0.5,1,0
2,645.85,5,1291.7,1,6,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,645.85,0.4,1,1
4,214.35,7,857.4,6,0,2025,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,214.35,0.5714285714285714,1,0
3,638.5,4,1915.5,4,6,2025,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,638.5,0.75,1,1
1,365.57,5,365.57,12,1,2023,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,365.57,0.2,0,0
3,568.05,6,1704.15,10,3,2024,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,568.0500000000001,0.5,1,0
3,490.01,4,1470.03,10,0,2023,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,490.01,0.75,1,0
3,372.6,7,1117.8,6,4,2025,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,372.59999999999997,0.42857142857142855,1,0
5,240.61,10,1203.05,5,3,2023,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240.60999999999999,0.5,1,0
1,586.62,5,586.62,6,0,2024,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,586.62,0.2,0,0
3,257.84,4,773.52,3,6,2024,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,257.84,0.75,0,1
5,435.66,9,2178.3,8,6,2023,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,435.66,0.5555555555555556,1,1
5,261.33,5,1306.65,8,2,2024,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,261.33000000000004,1,1,0
1,422.54,1,422.54,1,1,2024,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,422.54,1,0,0
5,330.45,10,1652.25,3,6,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,330.45,0.5,1,1
3,120.82,5,362.46,12,5,2023,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,120.82,0.6,0,1
1,14.06,5,14.06,5,0,2024,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,14.06,0.2,0,0
1,491.11,4,491.11,5,2,2023,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,491.11,0.25,0,0
4,677.37,8,2709.48,4,6,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,677.37,0.5,1,1
5,189.25,10,946.25,7,4,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,189.25,0.5,1,0
4,142.58,4,570.32,5,6,2024,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,142.58,1,0,1
4,316.32,7,1265.28,6,5,2024,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,316.32,0.5714285714285714,1,1
2,533.95,5,1067.9,3,6,2024,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,533.95,0.4,1,1
4,470.09,4,1880.36,6,6,2025,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,470.09,1,1,1
3,324.3,8,972.9000000000001,5,3,2024,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,324.3,0.375,1,0
4,629.34,7,2517.36,7,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,629.34,0.5714285714285714,1,0
3,136.84,3,410.52,5,6,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,136.84,1,0,1
2,488.9,7,977.8,10,1,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,488.9,0.2857142857142857,1,0
5,133.39,6,666.9499999999999,8,3,2023,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,133.39,0.8333333333333334,0,0
5,608.91,6,3044.55,6,6,2024,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,608.9100000000001,0.8333333333333334,1,1
1,524.06,3,524.06,7,3,2024,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,524.06,0.3333333333333333,0,0
2,330.69,5,661.38,6,3,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,330.69,0.4,0,0
2,547.67,3,1095.34,4,1,2025,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,547.67,0.6666666666666666,1,0
4,233.7,8,934.8,3,2,2025,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,233.7,0.5,1,0
2,448.85,6,897.7,1,1,2023,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,448.85,0.3333333333333333,1,0
2,274.12,6,548.24,6,5,2025,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,274.12,0.3333333333333333,0,1
5,561.48,9,2807.4,5,1,2025,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,561.48,0.5555555555555556,1,0
1,595.54,4,595.54,5,2,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,595.54,0.25,0,0
4,515.59,7,2062.36,4,6,2024,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,515.59,0.5714285714285714,1,1
1,460.13,1,460.13,10,2,2023,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,460.13,1,0,0
3,171.66,7,514.98,12,3,2024,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,171.66,0.42857142857142855,0,0
2,266.95,3,533.9,7,1,2024,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,266.95,0.6666666666666666,0,0
5,650.72,8,3253.6,10,6,2024,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,650.72,0.625,1,1
3,439.53,5,1318.59,8,4,2023,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,439.53,0.6,1,0
3,654.54,7,1963.62,11,5,2023,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,654.54,0.42857142857142855,1,1
1,394.53,2,394.53,6,1,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,394.53,0.5,0,0
1,678.01,4,678.01,3,1,2023,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,678.01,0.25,0,0
3,575.01,8,1725.03,5,1,2023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,575.01,0.375,1,0
3,154.64,6,463.92,11,3,2023,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,154.64000000000001,0.5,0,0
3,147.29,3,441.87,10,4,2024,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,147.29,1,0,0
4,481.48,5,1925.92,9,1,2024,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,481.48,0.8,1,0
3,158.37,6,475.11,3,2,2025,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,158.37,0.5,0,0
2,323.37,3,646.74,4,2,2025,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,323.37,0.6666666666666666,0,0
